stress_test_id,claim_id,run_group,protocol_variant_id,summary_scope,outer_random_state,candidate_id,comparison_role,candidate_model_id,comparison_model_id,metric_name,metric_direction,n_blocks,advantage_mean,advantage_std_population,advantage_min,advantage_max,candidate_positive_blocks,candidate_negative_blocks,candidate_zero_blocks,row_status,interpretation_allowed_ru
ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,nested_seed_stability_v01,nested_5x2_seed_grid_v01,all_outer_random_states,all,openml_miniboone_41150,lower_bound_model,hist_gradient_boosting,dummy_prior,average_precision,higher_is_better,50,0.6786092628416012,0.0019587073223193583,0.6735342863504157,0.6827863091007952,50,0,0,stage05_seed_stability_summary,Сводка по всем зафиксированным зернам случайности; не объединять с другими протоколами без отдельной проверки.
ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,nested_seed_stability_v01,nested_5x2_seed_grid_v01,single_outer_random_state,20260507,openml_miniboone_41150,lower_bound_model,hist_gradient_boosting,dummy_prior,average_precision,higher_is_better,10,0.6786863534212803,0.002263620736120455,0.6756578277665567,0.6818124218295841,10,0,0,stage05_seed_stability_summary,Сводка по одному зерну случайности внешнего разбиения; используется только внутри этапа 5.
ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,nested_seed_stability_v01,nested_5x2_seed_grid_v01,single_outer_random_state,20260517,openml_miniboone_41150,lower_bound_model,hist_gradient_boosting,dummy_prior,average_precision,higher_is_better,10,0.6786393043943242,0.001732066491212691,0.6755237591162213,0.6815171300888998,10,0,0,stage05_seed_stability_summary,Сводка по одному зерну случайности внешнего разбиения; используется только внутри этапа 5.
ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,nested_seed_stability_v01,nested_5x2_seed_grid_v01,single_outer_random_state,20260527,openml_miniboone_41150,lower_bound_model,hist_gradient_boosting,dummy_prior,average_precision,higher_is_better,10,0.6784884597125688,0.0015993081323012793,0.6766894400046448,0.6818646631167062,10,0,0,stage05_seed_stability_summary,Сводка по одному зерну случайности внешнего разбиения; используется только внутри этапа 5.
ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,nested_seed_stability_v01,nested_5x2_seed_grid_v01,single_outer_random_state,20260606,openml_miniboone_41150,lower_bound_model,hist_gradient_boosting,dummy_prior,average_precision,higher_is_better,10,0.6791120171388407,0.001056980857063059,0.6776099281875498,0.6817991706184323,10,0,0,stage05_seed_stability_summary,Сводка по одному зерну случайности внешнего разбиения; используется только внутри этапа 5.
ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,nested_seed_stability_v01,nested_5x2_seed_grid_v01,single_outer_random_state,20260616,openml_miniboone_41150,lower_bound_model,hist_gradient_boosting,dummy_prior,average_precision,higher_is_better,10,0.6781201795409919,0.002621114355506326,0.6735342863504157,0.6827863091007952,10,0,0,stage05_seed_stability_summary,Сводка по одному зерну случайности внешнего разбиения; используется только внутри этапа 5.
ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,nested_seed_stability_v01,nested_5x2_seed_grid_v01,all_outer_random_states,all,openml_miniboone_41150,lower_bound_model,hist_gradient_boosting,dummy_prior,balanced_accuracy,higher_is_better,50,0.4334933910041141,0.001228495216500582,0.4304971307764216,0.43551055788679416,50,0,0,stage05_seed_stability_summary,Сводка по всем зафиксированным зернам случайности; не объединять с другими протоколами без отдельной проверки.
ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,nested_seed_stability_v01,nested_5x2_seed_grid_v01,single_outer_random_state,20260507,openml_miniboone_41150,lower_bound_model,hist_gradient_boosting,dummy_prior,balanced_accuracy,higher_is_better,10,0.43376135840013647,0.0012980471272847885,0.43109891006837975,0.4353593538738362,10,0,0,stage05_seed_stability_summary,Сводка по одному зерну случайности внешнего разбиения; используется только внутри этапа 5.
ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,nested_seed_stability_v01,nested_5x2_seed_grid_v01,single_outer_random_state,20260517,openml_miniboone_41150,lower_bound_model,hist_gradient_boosting,dummy_prior,balanced_accuracy,higher_is_better,10,0.43341950001709045,0.0010011702274179066,0.43192342661207617,0.4352814833142882,10,0,0,stage05_seed_stability_summary,Сводка по одному зерну случайности внешнего разбиения; используется только внутри этапа 5.
ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,nested_seed_stability_v01,nested_5x2_seed_grid_v01,single_outer_random_state,20260527,openml_miniboone_41150,lower_bound_model,hist_gradient_boosting,dummy_prior,balanced_accuracy,higher_is_better,10,0.4333554713019848,0.0009081427717742116,0.4313088805745622,0.43501917573966975,10,0,0,stage05_seed_stability_summary,Сводка по одному зерну случайности внешнего разбиения; используется только внутри этапа 5.
ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,nested_seed_stability_v01,nested_5x2_seed_grid_v01,single_outer_random_state,20260606,openml_miniboone_41150,lower_bound_model,hist_gradient_boosting,dummy_prior,balanced_accuracy,higher_is_better,10,0.433510747876573,0.0014045858161033332,0.4304971307764216,0.43551055788679416,10,0,0,stage05_seed_stability_summary,Сводка по одному зерну случайности внешнего разбиения; используется только внутри этапа 5.
ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,nested_seed_stability_v01,nested_5x2_seed_grid_v01,single_outer_random_state,20260616,openml_miniboone_41150,lower_bound_model,hist_gradient_boosting,dummy_prior,balanced_accuracy,higher_is_better,10,0.4334198774247861,0.0013996985219261883,0.43070749658321184,0.43521378190314364,10,0,0,stage05_seed_stability_summary,Сводка по одному зерну случайности внешнего разбиения; используется только внутри этапа 5.
ST05_02_seed_stability_grid,miniboone_hgb_vs_logreg_average_precision_v01,nested_seed_stability_v01,nested_5x2_seed_grid_v01,all_outer_random_states,all,openml_miniboone_41150,lower_bound_model,hist_gradient_boosting,dummy_prior,brier_score,lower_is_better,50,0.16075625661916143,0.0007327590781320014,0.15932420851993542,0.16258481317292983,50,0,0,stage05_seed_stability_summary,Сводка по всем зафиксированным зернам случайности; не объединять с другими протоколами без отдельной проверки.
